2025-04-20 07:07:43	24	51.3
2025-04-20 06:57:43	24	51.4
2025-04-20 06:47:43	24	51.6
2025-04-20 06:37:43	24	51.7
2025-04-20 06:27:43	23.9	51.9
2025-04-20 06:17:43	24	52.1
2025-04-20 06:07:43	24	52.2
2025-04-20 05:57:43	23.9	52.4
2025-04-20 05:47:43	24	52.6
2025-04-20 05:37:43	24	52.7
2025-04-20 05:27:43	24	52.9
2025-04-20 05:17:43	24	53.1
2025-04-20 05:07:43	24	53.3
2025-04-20 04:57:43	23.9	53.6
2025-04-20 04:47:43	24	53.8
2025-04-20 04:37:43	24	53.9
2025-04-20 04:27:43	24	54
2025-04-20 04:17:43	24	54.3
2025-04-20 04:07:43	24	54.5
2025-04-20 03:57:43	24	54.7
2025-04-20 03:47:43	24	54.9
2025-04-20 03:37:43	24	54.9
2025-04-20 03:27:43	23.9	55
2025-04-20 03:17:43	23.9	55
2025-04-20 03:07:43	24	55.1
2025-04-20 02:57:43	23.9	55.1
2025-04-20 02:47:43	23.9	55.2
2025-04-20 02:37:43	23.9	55.2
2025-04-20 02:27:43	23.9	55.3
2025-04-20 02:17:43	23.9	55.3
2025-04-20 02:07:43	23.9	55.3
2025-04-20 01:57:43	23.9	55.3
2025-04-20 01:47:43	23.9	55.3
2025-04-20 01:37:43	23.9	55.2
2025-04-20 01:27:43	23.8	55.3
2025-04-20 01:17:43	23.9	55.3
2025-04-20 01:07:43	23.9	55.2
2025-04-20 00:57:43	23.8	55.1
2025-04-20 00:47:43	23.9	55.2
2025-04-20 00:37:43	23.8	55.3
2025-04-20 00:27:43	23.8	55.2
2025-04-20 00:17:43	23.8	55.1
2025-04-20 00:07:47	23.8	55
2025-04-19 23:57:47	23.8	55
2025-04-19 23:47:47	23.8	54.9
2025-04-19 23:37:47	23.7	54.9
2025-04-19 23:27:47	23.7	54.8
2025-04-19 23:17:47	23.7	54.7
2025-04-19 23:07:47	23.7	54.6
2025-04-19 22:57:47	23.7	54.6
2025-04-19 22:47:47	23.6	54.5
2025-04-19 22:37:47	23.6	54.5
2025-04-19 22:27:47	23.6	54.4
2025-04-19 22:17:47	23.6	54.2
2025-04-19 22:07:47	23.6	54.1
2025-04-19 21:57:47	23.6	54
2025-04-19 21:47:47	23.5	54
2025-04-19 21:37:47	23.5	54.1
2025-04-19 21:27:47	23.4	54.2
2025-04-19 21:17:47	23.5	54.4
2025-04-19 21:07:47	23.4	54.6
2025-04-19 20:57:47	23.4	54.7
2025-04-19 20:47:47	23.3	55
2025-04-19 20:37:47	23.3	55.2
2025-04-19 20:27:47	23.3	55.4
2025-04-19 20:17:47	23.2	55.7
2025-04-19 20:07:47	23.2	55.9
2025-04-19 19:57:47	23.1	56.2
2025-04-19 19:47:47	23.1	56.5
2025-04-19 19:37:47	23.1	56.9
2025-04-19 19:27:47	23	57.2
2025-04-19 19:17:47	22.9	57.6
2025-04-19 19:07:47	22.9	57.9
2025-04-19 18:57:47	22.7	58
2025-04-19 18:47:47	22.6	58.3
2025-04-19 18:37:47	22.4	58.7
2025-04-19 18:27:47	22.2	59.1
2025-04-19 18:17:47	21.9	59.8
2025-04-19 18:07:47	21.3	60.5
2025-04-19 17:57:47	21.1	60.5
2025-04-19 17:47:47	21.1	60.2
2025-04-19 17:37:47	21	60.2
2025-04-19 17:27:47	21.1	60.1
2025-04-19 17:17:47	21.1	60
2025-04-19 17:07:47	21.1	60.1
2025-04-19 16:57:47	21.1	60.1
2025-04-19 16:47:47	21.1	59.9
2025-04-19 16:37:47	21.1	59.8
2025-04-19 16:27:47	21.1	59.7
2025-04-19 16:17:47	21.2	59.7
2025-04-19 16:07:47	21.1	59.6
2025-04-19 15:57:47	21.2	59.5
2025-04-19 15:47:47	21.2	59.5
2025-04-19 15:37:47	21.2	59.5
2025-04-19 15:27:47	21.2	59.5
2025-04-19 15:17:47	21.2	59.5
2025-04-19 15:07:47	21.2	59.6
2025-04-19 14:57:47	21.3	59.6
2025-04-19 14:47:47	21.4	59.7
2025-04-19 14:37:47	21.3	59.7
2025-04-19 14:27:47	21.3	59.7
2025-04-19 14:17:47	21.3	59.8
2025-04-19 14:07:47	21.3	59.7
2025-04-19 13:57:47	21.4	59.5
2025-04-19 13:47:47	21.4	59.6
2025-04-19 13:37:47	21.4	59.7
2025-04-19 13:27:47	21.4	59.8
2025-04-19 13:17:47	21.5	59.8
2025-04-19 13:07:47	21.6	59.8
2025-04-19 12:57:47	21.6	59.8
2025-04-19 12:47:47	21.6	59.8
2025-04-19 12:37:47	21.6	59
2025-04-19 12:27:47	21.6	58.7
2025-04-19 12:17:47	21.6	58.8
2025-04-19 12:07:47	21.7	58.8
2025-04-19 11:57:47	21.7	58.8
2025-04-19 11:47:47	21.7	58.9
2025-04-19 11:37:47	21.8	58.9
2025-04-19 11:27:47	21.8	58.9
2025-04-19 11:17:47	21.8	58.8
2025-04-19 11:07:47	21.9	58.8
2025-04-19 10:57:47	22	58.7
2025-04-19 10:47:47	22.1	58.7
2025-04-19 10:37:47	22.1	58.7
2025-04-19 10:27:47	22.2	58.3
2025-04-19 10:17:47	22.2	58.3
2025-04-19 10:07:47	22.3	58.2
2025-04-19 09:57:47	22.5	58.3
2025-04-19 09:47:47	22.6	58.5
2025-04-19 09:37:47	22.8	58.7
2025-04-19 09:27:47	23.1	58.5
2025-04-19 09:17:47	23.4	57.9
2025-04-19 09:07:47	23.8	57.2
2025-04-19 08:57:47	24.1	56.7
2025-04-19 08:47:47	24.3	56.6
2025-04-19 08:37:47	24.3	56.8
2025-04-19 08:27:47	24.3	57.2
2025-04-19 08:17:47	24.2	57.2
2025-04-19 08:07:47	24.2	57.4
2025-04-19 07:57:47	24.3	57.6
2025-04-19 07:47:47	24.3	57.7
2025-04-19 07:37:47	24.3	57.5
2025-04-19 07:27:47	24.3	57.4
2025-04-19 07:17:47	24.3	57
2025-04-19 07:07:47	24.3	56.5
2025-04-19 06:57:47	24.2	56.1
2025-04-19 06:47:47	24.2	55.6
2025-04-19 06:37:47	24.3	55.4
2025-04-19 06:27:47	24.2	54.8
2025-04-19 06:17:47	24.2	54.4
2025-04-19 06:07:47	24.2	54.1
2025-04-19 05:57:47	24.2	53.7
2025-04-19 05:47:47	24.2	53.5
2025-04-19 05:37:47	24.2	53.5
2025-04-19 05:27:47	24.2	53.3
2025-04-19 05:17:47	24.2	53.1
2025-04-19 05:07:47	24.2	53.1
2025-04-19 04:57:47	24.1	53.1
2025-04-19 04:47:47	24.1	53.2
2025-04-19 04:37:47	24.1	53.2
2025-04-19 04:27:47	24.1	53.1
2025-04-19 04:17:47	24.1	53.1
2025-04-19 04:07:47	24.1	53.2
2025-04-19 03:57:47	24.1	53.1
2025-04-19 03:47:47	24.1	53.1
2025-04-19 03:37:47	24.1	53.1
2025-04-19 03:27:47	24.1	53.1
2025-04-19 03:17:47	24	53.1
2025-04-19 03:07:47	24.1	53.2
2025-04-19 02:57:47	24	53.2
2025-04-19 02:47:47	24	53.2
2025-04-19 02:37:47	24	53.3
2025-04-19 02:27:47	24	53.4
2025-04-19 02:17:47	24	53.4
2025-04-19 02:07:47	24	53.4
2025-04-19 01:57:47	24	53.6
2025-04-19 01:47:47	24	53.6
2025-04-19 01:37:47	23.9	53.7
2025-04-19 01:27:47	24	53.7
2025-04-19 01:17:47	23.9	53.8
2025-04-19 01:07:47	23.9	53.8
2025-04-19 00:57:47	23.9	53.7
2025-04-19 00:47:47	23.9	53.7
2025-04-19 00:37:47	23.9	53.8
2025-04-19 00:27:47	23.9	53.9
2025-04-19 00:17:47	23.9	53.9
2025-04-19 00:07:51	23.8	54
2025-04-18 23:57:51	23.8	54.1
2025-04-18 23:47:51	23.8	54.1
2025-04-18 23:37:51	23.8	54.2
2025-04-18 23:27:51	23.7	54.2
2025-04-18 23:17:51	23.6	54.6
2025-04-18 23:07:51	23.5	52.2
2025-04-18 22:57:51	23.6	52.6
2025-04-18 22:47:51	23.7	55.6
2025-04-18 22:37:51	23.6	55.7
2025-04-18 22:27:51	23.5	53.4
2025-04-18 22:17:51	23.7	56.3
2025-04-18 22:07:51	23.7	56.1
2025-04-18 21:57:51	23.7	56
2025-04-18 21:47:51	23.6	55.8
2025-04-18 21:37:51	23.6	55.5
2025-04-18 21:27:51	23.6	55.6
2025-04-18 21:17:51	23.6	55.7
2025-04-18 21:07:51	23.5	55.8
2025-04-18 20:57:51	23.6	55.9
2025-04-18 20:47:51	23.5	55.8
2025-04-18 20:37:51	23.4	56
2025-04-18 20:27:51	23.3	56.1
2025-04-18 20:17:51	23.3	56.1
2025-04-18 20:07:51	23.3	56.5
2025-04-18 19:57:51	23.3	56.6
2025-04-18 19:47:51	23.2	56.7
2025-04-18 19:37:51	23.1	57.1
2025-04-18 19:27:51	23.1	57.4
2025-04-18 19:17:51	23	57.7
2025-04-18 19:07:51	23	58.1
2025-04-18 18:57:51	22.9	58.7
2025-04-18 18:47:51	22.8	59.4
2025-04-18 18:37:51	22.6	60.2
2025-04-18 18:27:51	22.4	61.1
2025-04-18 18:17:51	22.2	62
2025-04-18 18:07:51	21.8	63.1
2025-04-18 17:57:51	21.5	62.2
2025-04-18 17:47:51	21.5	61.6
2025-04-18 17:37:51	21.5	61.6
2025-04-18 17:27:51	21.6	61.1
2025-04-18 17:17:51	21.8	59.8
2025-04-18 17:07:51	24.9	50.6
2025-04-18 16:57:51	21.5	60.6
2025-04-18 16:47:51	21.6	59.3
2025-04-18 16:37:51	21.7	58.2
2025-04-18 16:27:51	22.4	37.3
2025-04-18 16:17:51	22.5	37.6
2025-04-18 16:07:51	22.4	37.4
2025-04-18 15:57:51	22.5	38
2025-04-18 15:47:51	22.5	37.9
2025-04-18 15:37:51	22.6	37.7
2025-04-18 15:27:51	22.6	36.7
2025-04-18 15:17:51	22.6	37.1
2025-04-18 15:07:51	22.6	37.1
2025-04-18 14:57:51	22.7	37.2
2025-04-18 14:47:51	23	37.1
2025-04-18 14:37:51	23.1	37.6
2025-04-18 14:27:51	22.8	37.5
2025-04-18 14:17:51	22.6	36.8
2025-04-18 14:07:51	22.6	36.4
2025-04-18 13:57:51	22.6	36.7
2025-04-18 13:47:51	22.6	36.5
2025-04-18 13:37:51	22.6	36.5
2025-04-18 13:27:51	22.6	36.6
2025-04-18 13:17:51	22.6	36.5
2025-04-18 13:07:51	22.6	36.1
2025-04-18 12:57:51	22.6	36.3
2025-04-18 12:47:51	22.6	36.4
2025-04-18 12:37:51	22.6	36.2
2025-04-18 12:27:51	22.6	36.2
2025-04-18 12:17:51	22.6	36.4
2025-04-18 12:07:51	22.6	36.2
2025-04-18 11:57:51	22.6	36.3
2025-04-18 11:47:51	22.6	36.2
2025-04-18 11:37:51	22.6	36.3
2025-04-18 11:27:51	22.6	36.3
2025-04-18 11:17:51	22.6	35.8
2025-04-18 11:07:51	22.6	36.2
2025-04-18 10:57:51	22.6	36.2
2025-04-18 10:47:51	22.6	36.3
2025-04-18 10:37:51	22.6	35.9
2025-04-18 10:27:51	22.6	35.7
2025-04-18 10:17:51	22.6	35.7
2025-04-18 10:07:51	22.6	35.8
2025-04-18 09:57:51	22.6	35.7
2025-04-18 09:47:51	22.6	35.7
2025-04-18 09:37:51	22.6	35.5
2025-04-18 09:27:51	22.6	35.4
2025-04-18 09:17:51	22.6	35.5
2025-04-18 09:07:51	22.7	35.5
2025-04-18 08:57:51	22.6	35.3
2025-04-18 08:47:51	22.6	35.1
2025-04-18 08:37:51	22.6	35.4
2025-04-18 08:27:51	22.6	35.4
2025-04-18 08:17:51	22.6	35.1
2025-04-18 08:07:51	22.7	35.3
2025-04-18 07:57:51	22.7	35.3
2025-04-18 07:47:51	22.6	34.9
2025-04-18 07:37:51	22.6	35
2025-04-18 07:27:51	22.6	34.8
2025-04-18 07:17:51	22.6	34.9
2025-04-18 07:07:51	22.6	34.8
2025-04-18 06:57:51	22.6	34.8
2025-04-18 06:47:51	22.6	34.8
2025-04-18 06:37:51	22.6	34.9
2025-04-18 06:27:51	22.6	35
2025-04-18 06:17:51	22.6	34.7
2025-04-18 06:07:51	22.6	35
2025-04-18 05:57:51	22.6	35
2025-04-18 05:47:51	22.6	34.6
2025-04-18 05:37:51	22.6	35
2025-04-18 05:27:51	22.6	34.8
2025-04-18 05:17:51	22.6	35
2025-04-18 05:07:51	22.6	34.7
2025-04-18 04:57:51	22.6	34.9
2025-04-18 04:47:51	22.6	35
2025-04-18 04:37:51	22.6	34.7
2025-04-18 04:27:51	22.6	35
2025-04-18 04:17:51	22.6	35.1
2025-04-18 04:07:51	22.6	34.8
2025-04-18 03:57:51	22.6	34.7
2025-04-18 03:47:51	22.6	34.7
2025-04-18 03:37:51	22.6	35
2025-04-18 03:27:51	22.6	34.9
2025-04-18 03:17:51	22.6	35
2025-04-18 03:07:51	22.6	34.9
2025-04-18 02:57:51	22.6	34.8
2025-04-18 02:47:51	22.6	34.9
2025-04-18 02:37:51	22.6	35
2025-04-18 02:27:51	22.6	34.9
2025-04-18 02:17:51	22.6	35
2025-04-18 02:07:51	22.6	35
2025-04-18 01:57:51	22.6	35
2025-04-18 01:47:51	22.6	34.9
2025-04-18 01:37:51	22.6	35.1
2025-04-18 01:27:51	22.6	35.5
2025-04-18 01:17:51	22.6	34.9
2025-04-18 01:07:51	22.6	35
2025-04-18 00:57:51	22.6	35.3
2025-04-18 00:47:51	22.6	35.2
2025-04-18 00:37:51	22.6	35.2
2025-04-18 00:27:51	22.6	35.3
2025-04-18 00:17:51	22.6	35
2025-04-18 00:07:55	22.6	35.1
2025-04-17 23:57:55	22.6	35.1
2025-04-17 23:47:55	22.7	35.1
2025-04-17 23:37:55	22.6	35.3
2025-04-17 23:27:55	22.6	35.2
2025-04-17 23:17:55	22.6	35.3
2025-04-17 23:07:55	22.6	35.1
2025-04-17 22:57:55	22.6	35.1
2025-04-17 22:47:55	22.6	35.3
2025-04-17 22:37:55	22.6	35.3
2025-04-17 22:27:55	22.6	35.2
2025-04-17 22:17:55	22.6	35.5
2025-04-17 22:07:55	22.6	35.4
2025-04-17 21:57:55	22.6	35.4
2025-04-17 21:47:55	22.6	35.6
2025-04-17 21:37:55	22.6	35.4
2025-04-17 21:27:55	22.6	35.2
2025-04-17 21:17:55	22.6	35.5
2025-04-17 21:07:55	22.6	35.4
2025-04-17 20:57:55	22.6	35.3
2025-04-17 20:47:55	22.6	35.4
2025-04-17 20:37:55	22.6	35.5
2025-04-17 20:27:55	22.6	35.3
2025-04-17 20:17:55	22.6	35.6
2025-04-17 20:07:55	22.6	35.4
2025-04-17 19:57:55	22.6	35.4
2025-04-17 19:47:55	22.6	35.4
2025-04-17 19:37:55	22.7	35.5
2025-04-17 19:27:55	22.6	35.6
2025-04-17 19:17:55	22.6	35.6
2025-04-17 19:07:55	22.6	35.6
2025-04-17 18:57:55	22.6	35.7
2025-04-17 18:47:55	22.6	35.7
2025-04-17 18:37:55	22.6	35.7
2025-04-17 18:27:55	22.6	35.8
2025-04-17 18:17:55	22.6	35.7
2025-04-17 18:07:55	22.6	35.8
2025-04-17 17:57:55	22.6	35.9
2025-04-17 17:47:55	22.6	36.1
2025-04-17 17:37:55	22.6	35.8
2025-04-17 17:27:55	22.6	35.9
2025-04-17 17:17:55	22.6	36
2025-04-17 17:07:55	22.6	36
2025-04-17 16:57:55	22.6	35.8
2025-04-17 16:47:55	22.6	36
2025-04-17 16:37:55	22.6	36
2025-04-17 16:27:55	22.6	36
2025-04-17 16:17:55	22.6	35.8
2025-04-17 16:07:55	22.6	35.9
2025-04-17 15:57:55	22.6	36.2
2025-04-17 15:47:55	22.6	36
2025-04-17 15:37:55	22.6	35.9
2025-04-17 15:27:55	22.6	35.7
2025-04-17 15:17:55	22.6	36.3
2025-04-17 15:07:55	22.6	36.3
2025-04-17 14:57:55	22.6	36.1
2025-04-17 14:47:55	22.6	36
2025-04-17 14:37:55	22.6	36.1
2025-04-17 14:27:55	22.6	36.3
2025-04-17 14:17:55	22.6	36.2
2025-04-17 14:07:55	22.6	36.1
2025-04-17 13:57:55	22.6	36.1
2025-04-17 13:47:55	22.6	36.1
2025-04-17 13:37:55	22.6	36.3
2025-04-17 13:27:55	22.6	36.1
2025-04-17 13:17:55	22.6	36
2025-04-17 13:07:55	22.6	36.2
2025-04-17 12:57:55	22.6	36.1
2025-04-17 12:47:55	22.6	36.2
2025-04-17 12:37:55	22.6	36.3
2025-04-17 12:27:55	22.6	36
2025-04-17 12:17:55	22.6	36.1
2025-04-17 12:07:55	22.6	36.2
2025-04-17 11:57:55	22.6	36.3
2025-04-17 11:47:55	22.6	36.1
2025-04-17 11:37:55	22.6	36.1
2025-04-17 11:27:55	22.6	36.3
2025-04-17 11:17:55	22.6	36.2
2025-04-17 11:07:55	22.6	35.8
2025-04-17 10:57:55	22.6	36
2025-04-17 10:47:55	22.6	35.9
2025-04-17 10:37:55	22.6	35.8
2025-04-17 10:27:55	22.6	35.7
2025-04-17 10:17:55	22.7	35.8
2025-04-17 10:07:55	22.6	35.5
2025-04-17 09:57:55	22.6	36.1
2025-04-17 09:47:55	22.6	35.4
2025-04-17 09:37:55	22.6	35.4
2025-04-17 09:27:55	22.6	35.2
2025-04-17 09:17:55	22.6	35
2025-04-17 09:07:55	22.6	34.8
2025-04-17 08:57:55	22.6	34.8
2025-04-17 08:47:55	22.6	34.9
2025-04-17 08:37:55	22.6	34.8
2025-04-17 08:27:55	22.6	34.6
2025-04-17 08:17:55	22.6	34.8
2025-04-17 08:07:55	22.6	34.6
2025-04-17 07:57:55	22.6	34.8
2025-04-17 07:47:55	22.6	34.6
2025-04-17 07:37:55	22.7	34.6
2025-04-17 07:27:55	22.6	34.5
2025-04-17 07:17:55	22.6	34.6
2025-04-17 07:07:55	22.6	34.5
2025-04-17 06:57:55	22.6	34.5
2025-04-17 06:47:55	22.6	34.5
2025-04-17 06:37:55	22.6	34.5
2025-04-17 06:27:55	22.6	34.4
2025-04-17 06:17:55	22.6	34.6
2025-04-17 06:07:55	22.6	34.3
2025-04-17 05:57:55	22.6	34.4
2025-04-17 05:47:55	22.6	34.4
2025-04-17 05:37:55	22.7	34.6
2025-04-17 05:27:55	22.6	34.3
2025-04-17 05:17:55	22.6	34.4
2025-04-17 05:07:55	22.6	34.6
2025-04-17 04:57:55	22.6	34.6
